tags|intent
blur###B-attribute the###O background###B-mask|adjust
sharpen###B-attribute the###B-mask umpires###I-mask arm###I-mask|adjust
reduce###B-action glare###B-mask on###I-mask batter###I-mask s###I-mask helmet###I-mask|adjust
the###B-comment bat###I-comment is###I-comment a###I-comment little###I-comment too###I-comment blurry###I-comment|comment
the###B-comment background###I-comment is###I-comment a###I-comment little###I-comment too###I-comment dark###I-comment|comment
please###O replace###B-action the###O boy###B-mask with###O a###I-dstobject grow###I-dstobject man###I-dstobject who###I-dstobject is###I-dstobject holding###I-dstobject a###I-dstobject wiffle###I-dstobject bat###I-dstobject|replace
please###O replace###B-action the###I-mask tree###I-dstobject in###I-mask the###I-mask middle###I-mask of###I-mask the###I-mask image###I-mask with###O a###B-dstobject willow###I-dstobject tree###I-dstobject|replace
remove###B-action the###I-mask cropped###I-mask umpire###I-mask from###O the###I-mask right###I-mask side###I-mask of###I-mask the###I-mask image###I-mask|delete
take###B-action the###O little###B-mask girl###I-mask s###I-mask chair###I-dstobject away###O and###O give###O her###O a###O leather###B-dstobject chair###I-dstobject to###B-intent sit###I-intent in###I-intent instead###I-intent|replace
please###O add###B-action a###B-mask whizzing###I-mask ball###I-mask into###O the###I-mask image###I-mask which###B-mask is###I-mask coming###I-mask towards###I-mask the###I-mask hitter###I-mask|add
remove###B-action the###I-mask arm###I-mask on###I-mask the###I-mask right###I-mask|delete
increase###B-action contrast###B-attribute|adjust
improve###B-action the###O resolution###B-attribute|adjust
crop###B-action the###B-mask image###I-mask|crop
lighten###B-attribute the###B-mask subjects###I-mask faces###I-mask|adjust
adjust###B-action the###O highlight###B-attribute add###B-action more###B-value brightness###B-attribute|adjust
adjust###B-action the###O midtones###B-attribute just###B-value a###I-value little###I-value bit###I-value|adjust
balance###B-action the###O colors###B-attribute vabriation###I-attribute and###O contrast###B-attribute|adjust
check###B-action the###O balance###B-value of###I-value colors###B-attribute cyan###B-value magenta###I-value yellow###I-value and###I-value black###I-value|adjust
unsharp###B-attribute the###B-mask picture###I-mask a###B-value little###I-value bit###I-value|adjust
cropping###B-action can###O be###O done###O right###B-mask and###I-mask left###I-mask side###I-mask to###I-intent balance###I-intent the###I-intent image###I-intent for###I-intent a###I-intent focal###I-intent point###I-intent but###I-intent it###I-intent does###I-intent not###I-intent needed###I-intent if###I-intent you###I-intent don###I-intent t###I-intent want###I-intent to###I-intent|crop
make###B-action the###I-mask people###I-mask in###I-mask the###I-mask background###I-mask less###B-value blurry###B-attribute|adjust
remove###B-action the###O bottle###B-mask|delete
increase###B-action the###O contrast###B-attribute|adjust
crop###B-action the###I-mask picture###B-mask in###O tighter###B-value on###B-mask the###I-mask right###I-mask and###I-mask left###I-mask|crop
make###B-action the###B-mask girl###I-mask s###I-mask hair###I-mask less###B-value red###B-attribute|adjust
crop###B-action out###B-value the###B-mask beer###I-mask and###I-mask plates###I-mask|crop
increase###B-action the###O brightness###B-attribute|adjust
sharpen###B-attribute the###I-intent photo###I-intent to###I-intent try###I-intent to###I-intent increase###I-intent the###I-intent clarity###I-intent of###I-intent the###I-intent man###I-intent and###I-intent woman###I-intent in###I-intent the###I-intent rear###I-intent of###I-intent the###I-intent photo###I-intent|adjust
omit###B-action the###I-mask red###B-mask solo###I-mask cup###I-mask from###O the###I-mask table###I-mask in###I-mask the###I-mask rear###I-mask left###I-mask|delete
remove###B-action the###I-mask folds###B-mask of###I-mask the###I-mask rear###I-mask man###I-mask s###I-mask jeans###I-mask as###I-intent it###I-intent looks###I-intent as###I-intent though###I-intent his###I-intent foot###I-intent has###I-intent contorted###I-intent strangely###I-intent|delete
would###O you###O remove###B-action the###I-mask fat###B-mask from###I-mask the###I-mask chin###I-mask of###I-mask the###I-mask man###I-mask holding###I-mask the###I-mask wiimote###I-mask|delete
would###O you###O make###B-action the###I-mask stomach###I-mask of###I-mask the###I-mask man###I-mask holding###I-mask the###I-mask wiimote###I-mask look###O slimmer###B-value|adjust
would###O you###O trim###B-action that###O man###B-mask s###I-mask beard###I-mask off###O|delete
would###O you###O also###O tighten###B-action the###I-mask wiimote###B-mask s###I-mask wrist###I-mask strap###I-mask onto###B-mask the###I-mask man###I-mask s###I-mask arm###I-mask more###B-value securely###I-value|transform
would###O you###O remove###B-action the###I-mask empty###B-mask bottle###I-mask of###I-mask liquor###I-mask from###I-mask the###I-mask table###I-mask|delete
remove###B-action the###I-mask clutter###B-mask on###I-mask the###I-mask right###I-mask|delete
remove###B-action the###I-mask chair###B-mask on###I-mask the###I-mask left###I-mask|delete
brighten###B-attribute the###O background###B-mask|adjust
increase###B-action the###O whites###B-attribute|adjust
sharpen###B-attribute image###B-mask|adjust
brighten###B-attribute the###O train###B-mask|adjust
deeper###B-action contrast###B-attribute|adjust
b###B-action w###I-action everything###B-mask but###I-mask the###I-mask guy###I-mask up###I-mask front###I-mask|adjust
solid###B-value color###B-attribute on###B-mask the###I-mask road###I-mask below###I-mask the###I-mask train###I-mask|adjust
soften###B-attribute|adjust
increase###B-action saturation###B-attribute|adjust
increase###B-action contrast###B-attribute|adjust
apply###B-action a###O gaussian###B-attribute blur###I-attribute to###O the###B-mask background###I-mask|apply
lighten###B-attribute the###B-mask people###I-mask|adjust
remove###B-action the###I-mask red###B-mask sign###I-mask on###I-mask the###I-mask left###I-mask|delete
brighten###B-action the###B-mask contrast###B-attribute of###O the###B-mask entire###I-mask picture###I-mask|adjust
crop###B-action the###I-mask left###B-mask hand###I-mask side###I-mask up###I-mask until###I-mask the###I-mask transportation###I-mask device###I-mask|crop
crop###B-action the###I-mask top###I-mask until###I-mask you###I-mask get###I-mask to###I-mask the###I-mask transportation###I-mask device###I-mask|crop
erase###B-action eliminate###I-action the###B-mask dirt###B-mask smudges###I-mask off###O the###B-mask transportation###I-mask device###I-mask (###B-intent make###I-intent it###I-intent look###I-intent cleaner###I-intent )###I-intent|delete
erase###B-action eliminate###I-action what###B-mask appears###I-mask to###I-mask be###I-mask a###I-mask something###I-mask leaking###I-mask or###I-mask wet###I-mask under###I-mask the###I-mask transportation###I-mask device###I-mask|delete
sharpen###B-attribute the###I-mask images###I-mask of###I-mask the###I-mask people###I-mask|adjust
the###B-intent photo###I-intent is###I-intent too###I-intent dark###I-intent it###O needs###B-action to###O be###O brigher###B-attribute|adjust
the###I-comment people###I-comment seem###I-comment too###I-comment far###I-comment in###I-comment a###I-comment distance###I-comment in###I-comment the###I-comment photo###I-comment it###I-comment drains###I-comment my###I-comment eyes###I-comment|comment
the###I-comment train###I-comment is###I-comment dirty###I-comment in###I-comment the###I-comment picture###I-comment|comment
the###I-comment red###I-comment headlights###I-comment on###I-comment the###I-comment train###I-comment are###I-comment too###I-comment bright###I-comment|comment
the###I-comment train###I-comment needs###I-comment to###I-comment be###I-comment more###I-comment centered###I-comment in###I-comment the###I-comment photo###I-comment|comment
match###B-action the###O vibrant###B-value yellow###B-attribute that###I-value appears###I-value on###I-value front###I-value of###I-mask train###I-mask to###B-mask all###I-mask yellow###B-attribute portions###B-mask of###I-mask train###I-mask|adjust
remove###B-action all###B-mask oil###I-mask stains###I-mask from###I-mask tracks###I-mask under###I-mask train###I-mask add###B-action more###B-mask gravel###I-mask|add
remove###B-action all###B-mask trash###I-mask on###I-mask sidewalk###I-mask|delete
clean###B-action up###O all###O white###B-attribute color###I-attribute on###B-mask train###I-mask|adjust
remove###B-action a###B-mask few###I-mask people###I-mask walking###I-mask towards###I-mask photo###I-mask for###B-intent less###I-intent congestion###I-intent|delete
change###B-action clothing###B-mask coloring###B-attribute on###B-mask few###I-mask of###I-mask people###I-mask walking###I-mask towards###I-mask photo###I-mask so###I-intent it###I-intent s###I-intent not###I-intent so###I-intent black###I-intent add###B-value whatever###I-value vibrant###I-value color###I-value you###I-value d###I-value prefer###I-value|adjust
darken###B-attribute the###B-mask sky###I-mask|adjust
cut###B-action off###B-value a###B-value bit###I-value of###I-value the###I-mask background###I-mask on###I-mask the###I-mask left###I-mask side###I-mask|crop
trim###B-action off###B-value the###B-mask bottom###I-mask also###O|crop
there###B-intent is###I-intent alot###I-intent going###I-intent on###I-intent focus###B-attribute on###I-intent the###B-mask main###I-mask two###I-mask front###I-mask people###I-mask|adjust
crop###B-action out###B-value the###B-mask kids###I-mask standing###I-mask around###I-mask|crop
make###B-action the###O colors###B-attribute more###B-value vibrant###I-value|adjust
crop###B-action out###B-value a###B-value lot###I-value of###I-value the###I-mask sky###I-mask and###I-mask area###I-mask to###I-mask the###I-mask right###I-mask|crop
make###B-action the###I-mask green###B-attribute on###B-mask the###I-mask hill###I-mask pop###B-intent more###I-intent|adjust
crop###B-action so###B-intent the###I-intent skateboarder###I-intent is###I-intent on###I-intent the###I-intent first###I-intent third###I-intent and###I-intent the###I-intent person###I-intent posing###I-intent is###I-intent on###I-intent the###I-intent second###I-intent third###I-intent|crop
right###B-mask mid###I-mask background###I-mask on###I-mask top###I-mask of###I-mask the###I-mask hill###I-mask place###B-action a###B-mask man###I-mask and###I-mask woman###I-mask overlooking###I-mask to###I-mask scene###I-mask standing###I-mask behind###I-mask the###I-mask rail###I-mask|add
for###B-mask the###I-mask skater###I-mask in###I-mask foreground###I-mask closest###I-mask to###I-mask viewer###I-mask make###B-action shoes###B-mask black###B-attribute with###O green###B-attribute laces###B-mask|adjust
for###B-mask the###I-mask hillside###I-mask make###B-action the###I-mask grass###B-mask greener###B-attribute|adjust
on###B-mask the###I-mask hillside###I-mask approx###I-mask 2###I-mask from###I-mask edge###I-mask of###I-mask photo###I-mask add###B-action a###B-mask big###I-mask black###I-mask dog###I-mask and###I-mask smaller###I-mask jack###I-mask russell###I-mask walking###I-mask together###I-mask toward###I-mask the###I-mask left###I-mask of###I-mask the###I-mask photo###I-mask|add
